sub,ses,task,run,space,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,num_censored_volumes,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregPearson,coregCoverage,normDice,normPearson,normCoverage,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
CBPD0056,1,rest,1,MNI152NLin6Asym,preproc,0.3005629362709134,0.07483212719298245,0.18748099999999998,262.4600541751825,46.09373002395332,35,0,0.8941483897647273,0.4443216506886543,0.9436342115146626,0.9375537353754032,0.98522143342132,0.9329205532002832,0.9151438308866898,0.9857869742198101,sub-CBPD0056_ses-01_task-rest_run-01_bold,0.007370866666666666,0.011270802199999999,0,51.24852044852349,1.1800175975167781,1.002983561208053,0.5318931122717178,609.7803955078125,0.31980887181763273,12,8.0,3.032883333333334,2.733505,3.3317,3.033445,0.0201866,-0.012002154253423214,0.04834958165884018,150,96,96,75,2.694763559799441,2.0,2.0,2.0,2.0,25.58938167122051,57.01100540161133,439.58685302734375,224.72000122070312,445039.0,176.5533447265625,1521.0640624999994,608.7717895507812,0.40857469549051373,2119.182373046875,6164.25390625,5864.93359375,155436.0,3224.3016967773438,10214.929931640623,2176.41162109375,33.060348510742195
CBPD0221,1,rest,2,MNI152NLin6Asym,preproc,0.08220827297309923,0.04977378964705882,0.180587,195.5371075144727,37.881469572758895,0,0,0.3579721054641222,0.015456445535227816,0.9373560185393446,0.9307228829334244,0.9911136409864556,0.9268638151747616,0.9079605548083224,0.9905444369063772,sub-CBPD0221_ses-01_task-rest_run-02_bold,0.004437251461988304,0.006644243625730995,0,39.28035152670589,1.319181979941177,1.0081130915882357,0.5225885571393487,632.2529907226562,0.1024994097835557,0,0.0,3.2867800000000003,2.950905,3.462245,3.44719,0.00417591,-0.009918541647493841,0.04704870656132698,171,96,96,75,2.2541189760135483,2.0,2.0,2.0,2.0,28.219145006537172,58.77521514892578,414.3056335449219,225.8538055419922,437363.0,174.4619903564453,1426.1087524414056,569.8621215820312,1.3537620937869042,2275.3173828125,6572.0078125,6036.66650390625,161689.0,3284.450244140625,11916.437695312505,2678.052001953125,43.41876983642578
CBPD0192,1,rest,2,MNI152NLin6Asym,preproc,0.08504166511757573,0.047014237345679,0.1782369999999999,182.20399931623137,39.49124992773117,2,0,0.4967617134777407,-0.004322635156774449,0.93813741745656,0.9314245928593046,0.9815192139850089,0.9269578719013624,0.907690398243546,0.984709972862958,sub-CBPD0192_ses-01_task-rest_run-02_bold,0.0013895757575757574,0.0069467240000000005,0,37.504512449146354,1.1736290078658544,0.9737709654878052,0.5203290610426949,634.4863891601562,0.08617619527653271,0,0.0,3.1323564915635522,2.8668446582454847,3.326970198302877,3.2032546181422927,0.00640376,-0.019174715504050255,0.049948208034038544,165,96,96,75,2.553162448045689,2.0,2.000000238418579,1.9999998807907104,2.000000238418579,21.88838360593347,52.96034240722656,389.5642395019531,218.4424133300781,448361.0,173.412109375,1340.951416015625,476.9281311035156,1.1403608157355638,2044.9935302734373,6168.40673828125,5844.0634765625,151828.0,3102.664135742188,10487.902001953124,2288.943359375,40.008949279785156
CBPD0121,1,rest,1,MNI152NLin6Asym,preproc,0.1691193641202188,0.07585349280254776,0.237788,183.0158955555393,58.0220573718914,25,0,0.7478808930150331,0.3395626681506609,0.955302843637452,0.9499248518990412,0.9791710580758992,0.9398744530946764,0.92354808294567,0.9805376526458616,sub-CBPD0121_ses-01_task-rest_run-01_bold,0.004221038251366121,0.008575104754098358,0,36.69547118741757,1.1712432559890116,1.0085701087362642,0.5247424382821708,643.5009155273438,0.18852281676718174,2,1.0928961748633879,3.1593133333333334,2.958825,3.3814349999999997,3.13768,0.0102709,-0.00939784571528435,0.04351665079593658,183,96,96,75,2.441784161487671,2.0,2.0,2.0,2.0,17.7496120297388,61.56443786621094,447.9523620605469,230.6174774169922,444825.0,177.60108947753906,1673.069897460937,596.2940063476562,0.8916008812344698,2219.59765625,6683.2509765625,6190.4423828125,155000.0,3456.5010498046868,11607.670312499995,2535.20458984375,39.25139999389648
CBPD0190,1,rest,1,MNI152NLin6Asym,preproc,0.11217808077777708,0.0630015534090909,0.161759,210.2124522213771,36.631039857653185,1,0,0.5439843920958236,-0.1552740778798013,0.95804283510071,0.9520788936984088,0.9859652025073192,0.9453548694937108,0.9306857110501524,0.9870929443690638,sub-CBPD0190_ses-01_task-rest_run-01_bold,0.002791888888888889,0.004269315888888889,0,38.45158694876404,1.297739076853932,1.0379839013483143,0.5353438559431642,669.4639282226562,0.11582584413863932,0,0.0,3.339271532556232,3.067065,3.57575,3.374999597668696,0.00774432,-0.013039986602962015,0.06133019924163818,90,96,96,75,2.0648675619556323,2.0,2.0,2.0,2.000000238418579,24.771986301800748,70.48950958251953,442.77972412109375,239.84445190429688,411565.0,179.11111450195312,1548.8844726562495,597.1253662109375,1.2287727123373413,2883.249755859375,7337.70361328125,6661.02783203125,183556.0,3423.922241210937,13675.322509765625,3225.87744140625,52.71732711791992
CBPD0122,1,rest,1,MNI152NLin6Asym,preproc,1.5716289444533331,0.06801261807228916,0.16451500000000002,561.69217920518,74.36502309407561,156,0,0.8506662219957148,0.3007303276305753,0.9475154820229978,0.9404123492474614,0.9763739161517356,0.9348433331378072,0.9172285675807172,0.9798592265943012,sub-CBPD0122_ses-01_task-rest_run-01_bold,0.023347166666666662,0.033712308333333336,0,105.32144919970709,1.2539199380753134,1.0955223598326362,0.5263290212362564,531.9940185546875,1.6256087718127534,88,36.66666666666666,3.512668183711388,3.17001,3.7653595511341633,3.602635,0.0836331,-0.006820410955697298,0.04498843848705292,240,96,96,75,1.9728547874837576,2.0,2.0,2.000000238418579,2.0,35.2381770568816,91.61864471435548,410.907958984375,248.8041839599609,420556.0,165.5291748046875,1254.9114685058596,490.814208984375,1.2972428899459059,2449.86767578125,6779.34814453125,6008.212890625,176158.0,3205.778674316406,12888.950927734375,3045.432373046875,14.377056121826172
CBPD0201,1,rest,1,MNI152NLin6Asym,preproc,0.15273096956410215,0.08292260479452053,0.20905700000000002,211.80598372317303,38.15700416300098,9,0,0.52112158491369,0.2965679891109199,0.9574874325256872,0.9516554831508596,0.9809193875034669,0.9429541941257832,0.9274998199899536,0.9828570217096336,sub-CBPD0201_ses-01_task-rest_run-01_bold,0.001588846153846154,0.005118429871794871,0,42.64042397812905,1.2947900258064515,0.9888653944516128,0.5347454585620671,589.8218383789062,0.15695396460116928,0,0.0,3.3495000000000004,3.0927599999999997,3.5022900000000003,3.45345,0.00446088,-0.011303733102977276,0.05529310181736946,156,96,96,75,2.0297171214131757,2.0,2.0,2.0,2.0,21.360196670437826,64.81157684326172,457.638427734375,233.0448760986328,421712.0,175.5128173828125,1757.5785339355452,638.3812255859375,1.9217001408704348,2387.664306640625,6703.46484375,6046.66015625,173839.0,3125.791650390625,12753.124609375,2979.056884765625,48.4150619506836
CBPD0061,1,rest,1,MNI152NLin6Asym,preproc,0.7439363643207537,0.07461278135593223,0.199282,333.2290771362356,134.77103347344251,46,0,0.8504543730044566,0.26933821122938384,0.9464285085120072,0.9398525144988152,0.9847805397383576,0.9329207514541108,0.9152850652517812,0.9881784260515604,sub-CBPD0061_ses-01_task-rest_run-01_bold,0.018837547169811324,0.015326108679245281,0,63.20409624028572,1.2823825222857144,1.1227366747619054,0.537722332657782,592.5902709960938,0.7650241027128609,21,19.81132075471698,3.2244601345285857,2.902335,3.7023102206748857,3.0687351829108707,0.0114083,-0.016605045646429062,0.06899622082710266,106,96,96,75,2.4388156141076003,2.0,2.0,1.9999998807907104,1.9999998807907104,30.091110233879697,68.4654541015625,444.3042297363281,232.2547149658203,431736.0,173.76416015625,1571.3302307128906,605.1439819335938,-0.14177146965797016,2534.578125,6434.02001953125,6050.3017578125,166219.0,3063.8010498046874,10928.545996093753,2480.82861328125,26.694358825683594
CBPD0167,1,rest,1,MNI152NLin6Asym,preproc,0.2568824677555559,0.09651102567567567,0.187987,272.1486348381494,54.60210981618247,31,0,0.8735974463409265,0.4202264166902037,0.9531014205447184,0.9479466514100044,0.9836366920355,0.9410985166046144,0.9254072675906708,0.9876526458616012,sub-CBPD0167_ses-01_task-rest_run-01_bold,0.004494388888888888,0.007133417333333333,0,47.385737083687154,1.2258101288826806,0.9898709296648038,0.4930671246472924,754.2669067382812,0.28463365322687,7,3.888888888888889,3.4637683333333333,3.226005,3.713545,3.4517550000000004,0.0191625,-0.01000515464693308,0.057747539132833474,180,96,96,75,1.9415207820349556,2.0,2.0,2.0,2.0,21.217957825395626,65.86048889160156,462.46685791015625,236.18333435058597,453106.0,180.2666778564453,1710.6597595214844,643.9505004882812,1.3462840614923053,2923.843994140625,7829.67724609375,6952.5419921875,148684.0,3723.606762695313,15178.179882812505,3580.96533203125,37.93798828125
CBPD0154,1,rest,1,MNI152NLin6Asym,preproc,0.5560724916867464,0.10638635,0.193465,377.12466913249216,199.89772129196902,97,0,0.7908482235041716,0.1545137726074956,0.96167753727352,0.9558660647437776,0.9773958806034468,0.9510289645883424,0.937601627663022,0.9820047489823608,sub-CBPD0154_ses-01_task-rest_run-01_bold,0.006593253012048193,0.013679359939759037,0,70.34515316096966,1.2596657806060607,1.0295697292121215,0.5352471951107286,612.1405029296875,0.6145372401467586,25,15.06024096385542,3.3994133333333334,3.0876200000000003,3.4539050000000002,3.656715,0.0188278,-0.018643105402588844,0.04424799233675003,166,96,96,75,2.0939768480357097,2.0,2.0,2.0,2.0,30.46490765152283,69.71802520751953,408.4762573242188,236.36143493652344,412998.0,175.5361328125,1342.9138427734335,531.90869140625,1.8842420314454442,2478.6162109375,6904.24658203125,6217.9033203125,183135.0,3475.987768554688,12766.137695312495,2969.4150390625,29.24817657470703
CBPD0077,1,rest,1,MNI152NLin6Asym,preproc,0.1560685666333328,0.061988891363636375,0.192101,230.8486105458313,39.62701969368608,17,0,0.676033004664248,0.21886206581212367,0.942373254273341,0.9355373280189136,0.9785155950530056,0.9321446978482154,0.9139503057130904,0.9815976933514248,sub-CBPD0077_ses-01_task-rest_run-01_bold,0.004118333333333333,0.009709641933333334,0,51.84101068872485,1.323367454697987,1.0604062718120808,0.5289444545780604,566.3836059570312,0.17603609335802153,1,0.6666666666666666,3.1834284005032027,2.846845,3.3226699999999996,3.380770201509607,0.0327333,-0.002098470227792859,0.04573038220405578,150,96,96,75,2.398889424056131,2.0,2.0,2.0,1.9999998807907104,31.65176909624879,54.994667053222656,403.5434875488281,221.3000030517578,437543.0,172.24667358398438,1346.887988281248,549.8387451171875,1.1576386340963063,2028.635009765625,5983.6484375,5593.39990234375,161547.0,2969.964794921875,10566.178710937496,2331.655029296875,34.59641647338867
CBPD0093,1,rest,1,MNI152NLin6Asym,preproc,0.6344939572199997,0.0991459956521739,0.218092,310.61131820853745,183.5817270850401,80,0,0.8248563141379306,0.009032065252489374,0.928490890530014,0.9209667987696774,0.9856668757288212,0.9152740878150004,0.8934852835620415,0.9874745590230664,sub-CBPD0093_ses-01_task-rest_run-01_bold,0.011493866666666665,0.01621331413333333,0,65.32305170852348,1.200357365637584,1.0585252688590605,0.5341116814817957,550.0966796875,0.6840079963031412,26,17.333333333333332,3.2043850000000003,2.922645,3.434795,3.2557150000000004,0.038515100000000003,-0.013145914301276207,0.040335435420274734,150,96,96,75,2.611295753539811,2.0,2.0,2.0,2.0,23.39868151746665,62.70421600341797,391.7491149902344,224.0933380126953,438410.0,169.41633071899415,1342.248706054687,486.1714782714844,0.6999303411881489,1938.343994140625,5899.484375,5545.36328125,160488.0,3130.02646484375,9949.5068359375,2123.599365234375,23.79037475585937
CBPD0185,1,rest,1,MNI152NLin6Asym,preproc,0.2592670908554912,0.0890985876811594,0.170902,265.00101658749617,55.04979762207525,34,0,0.8328848220135628,0.1546539952830699,0.9447085148568484,0.9389750540236196,0.9853592431773126,0.9306130101603232,0.912493062727623,0.9891748643147896,sub-CBPD0185_ses-01_task-rest_run-01_bold,0.00351757225433526,0.01240332606936416,0,55.71561261093025,1.241132418139535,0.9705525001744186,0.5057204338244757,634.4521484375,0.28818022350790523,6,3.4682080924855487,3.305036666666666,3.05293,3.5078300000000002,3.35435,0.00717141,-0.0253540500998497,0.048807553946971886,173,96,96,75,2.2381138199525488,2.0,2.0,2.0,2.0,32.99747599505718,57.0416374206543,400.548095703125,216.2312164306641,455063.0,167.58958435058594,1349.0433715820302,566.8908081054688,1.604231847962195,2126.994140625,6318.869140625,5765.88720703125,146358.0,3218.009106445313,11448.5267578125,2576.21728515625,30.845821380615234
CBPD0223,1,rest,1,MNI152NLin6Asym,preproc,0.19253694967630067,0.07326002413793102,0.18749200000000002,220.57450270548446,51.45102851475489,27,0,0.7487827820177996,0.3759496378805713,0.9434231560836116,0.9370505173406996,0.975769899617808,0.9339808845781656,0.9161655926527764,0.980143317503392,sub-CBPD0223_ses-01_task-rest_run-01_bold,0.0025207514450867052,0.0077412798843930625,0,41.5776654619186,1.1515838209302325,0.9695942665116274,0.4925373900897781,763.311767578125,0.21861580350398524,2,1.1560693641618498,3.4641533333333334,3.1331700000000002,3.7402900000000003,3.5189999999999997,0.0175642,-0.014788977801799774,0.05206568166613579,173,96,96,75,2.0973175606311907,2.0,2.0,2.0,2.0,40.45825110939288,60.76097106933594,372.0843200683594,220.9537506103516,449399.0,169.47976684570312,1138.8600952148427,475.5559997558594,1.3786772872800386,2582.71044921875,7133.07568359375,6512.98828125,151151.0,3177.910400390625,13276.95654296875,3105.37939453125,35.86997985839844
CBPD0045,1,rest,1,MNI152NLin6Asym,preproc,0.3640067243066664,0.09673488846153844,0.187605,253.6458060725531,61.04959912147778,45,0,0.8540218468129206,-0.12567289615615934,0.940612776540402,0.9348789474050856,0.9921937977095276,0.9292822177871776,0.9110479498070309,0.9921005766621438,sub-CBPD0045_ses-01_task-rest_run-01_bold,0.011695133333333331,0.011094495533333332,0,54.925923596979864,1.2732098727516783,1.1644736353691267,0.5201716432206897,539.81591796875,0.40781271956382026,11,7.333333333333332,3.15789,2.896245,3.3455,3.231925,0.0115564,-0.003282511606812477,0.0363716259598732,150,96,96,75,2.3984277685115183,2.0,2.0,2.0,2.0,30.965529444630853,61.27102279663086,380.22369384765625,219.6666717529297,448307.0,165.22000122070312,1210.3506958007788,474.6893310546875,1.2505247159939756,1892.0770263671875,5876.51611328125,5385.63330078125,152849.0,3173.272119140625,10349.80390625,2245.4775390625,31.05267333984375
CBPD0064,1,rest,1,MNI152NLin6Asym,preproc,0.16548745480066654,0.0578545480620155,0.187623,235.76848866324517,53.19687471385169,20,0,0.8015777730681051,0.37954751430595696,0.9464920624892827,0.940077385930468,0.9838507405558954,0.9333082109955662,0.9157038121380372,0.9871523066485752,sub-CBPD0064_ses-01_task-rest_run-01_bold,0.004814066666666667,0.004595396933333333,0,38.862258924026854,1.2207938318791942,1.5654282444966447,0.5054708540700531,746.4041137695312,0.19696209601388268,1,0.6666666666666666,3.3604883982297817,3.173675,3.6414449999999996,3.2663451946893454,0.019146599999999996,-0.010017444379627705,0.04765721783041954,150,96,96,75,1.98119709030542,2.0,2.0,2.0,1.9999998807907104,22.09012021818748,71.34907531738281,449.4377746582031,242.07452392578125,437252.0,180.24171600341802,1662.9428833007773,619.3628540039062,0.7662029677446941,3391.228271484375,7926.8798828125,7187.3095703125,161081.0,3379.117431640625,14924.966796875,3627.749755859375,43.49349594116211
CBPD0209,1,rest,2,MNI152NLin6Asym,preproc,0.4334530110306747,0.10534088953488373,0.242594,314.7311577868393,156.12075532333571,76,0,0.8045333711618698,0.09563719604596443,0.9563418351731932,0.9513191526496612,0.9877408521938617,0.9419594240309764,0.926613791683075,0.9902476255088196,sub-CBPD0209_ses-01_task-rest_run-02_bold,0.006351901840490799,0.010786790368098159,0,52.203556767345674,1.2096634857407416,1.0100387010493832,0.5038692019848378,763.451416015625,0.4353171161812163,13,7.975460122699388,3.3466484611995093,3.0264151803884016,3.6042300000000003,3.4093002032101274,0.0385638,-0.013004524633288385,0.04697490110993385,163,96,96,75,2.2161618347261056,2.0,1.9999998807907104,2.0,1.9999998807907104,28.303601335255625,66.43513488769531,419.67877197265625,231.1410980224609,447565.0,174.57054138183594,1443.852758789061,576.6300048828125,0.7543031662166477,2806.129638671875,7439.22021484375,6840.2880859375,153077.0,3577.7177734375,13556.737109374993,3086.537109375,32.117393493652344
CBPD0157,1,rest,2,MNI152NLin6Asym,preproc,0.8028082224939757,0.07328515294117645,0.160601,450.92097680680547,19.292746421015693,31,0,0.698370498237668,0.3634154852940644,0.928144647273346,0.91983339688803,0.9936365995997756,0.914920039833636,0.8935363846153117,0.9933811058344642,sub-CBPD0157_ses-01_task-rest_run-02_bold,0.05267204819277109,0.02186331843373494,0,89.15832538085367,1.7903153556097569,1.7169668892682928,0.5617666819671613,369.8077087402344,0.8088448141373016,19,22.891566265060238,3.314328333333333,3.01721,3.518905,3.4068699999999996,0.0387983,0.0037094745784997936,0.06852807849645615,83,96,96,75,2.1103562510653657,2.0,2.0,2.0,2.0,20.513420047325596,130.62973022460938,587.3524169921875,287.13250732421875,417385.0,178.51806640625,2082.2023437499993,793.1604614257812,1.1345590806039754,2498.04150390625,6433.61572265625,5899.15625,178525.0,2906.298681640625,11969.132421874998,2795.328857421875,17.65658950805664
CBPD0169,1,rest,2,MNI152NLin6Asym,preproc,0.4333167635156069,0.057410519300699285,0.179098,284.20537844857904,507.54409891798934,29,0,0.8893267526349606,0.17810317882871707,0.948737683850684,0.9406356838350932,0.9538622854684238,0.9378835809146172,0.9204156794624918,0.9547829036635008,sub-CBPD0169_ses-01_task-rest_run-02_bold,0.023233604651162792,0.010416982441860465,1,53.219006945380116,1.4593185877192991,1.2382009060818715,0.5338626695497055,692.8453979492188,0.4734427448680818,19,11.046511627906975,3.17804,2.870505,3.30763,3.355985,0.0227012,-0.008601362816989422,0.040697712451219566,172,96,96,75,2.3812657135230237,2.0,2.0,2.0,2.0,62.52300106105047,60.493614196777344,353.9253845214844,224.5639495849609,418071.0,172.3837127685547,954.0348815917968,437.1356201171875,1.224797353700496,2254.6416015625,6750.3173828125,6255.8984375,178802.0,3413.200073242188,11896.015234375,2627.124267578125,34.01985549926758
CBPD0174,1,rest,1,MNI152NLin6Asym,preproc,0.13471106650505035,0.0673404456521739,0.17025099999999999,203.7006606098348,37.60229737637988,6,0,0.7552159015031937,0.0650587542524043,0.9481772312547978,0.9425094580974882,0.981680655313348,0.9362964337133662,0.919264356593814,0.9844174016282226,sub-CBPD0174_ses-01_task-rest_run-01_bold,0.0033587878787878786,0.0073365783838383845,0,42.62514754724491,1.2601557021428578,1.011081266530612,0.4889924752684304,692.3115844726562,0.13062126925842873,1,1.0101010101010102,3.3888366666666663,3.1754599999999997,3.464605,3.526445,0.013876699999999999,-0.006771070882678032,0.04371239617466927,99,96,96,75,2.0499021240796536,2.0,2.0,2.0,2.0,38.380053587913814,45.73602676391602,317.128173828125,206.78787231445312,450996.0,168.22222900390625,869.2600860595703,361.4564514160156,3.531742048880287,1983.1231689453125,6505.310546875,5749.818359375,150797.0,3546.11923828125,12125.022070312496,2804.9140625,44.21619033813477
CBPD0037,1,rest,1,MNI152NLin6Asym,preproc,0.16124295724399976,0.08851035874999999,0.186318,234.2931706475483,43.65907987480214,13,0,0.4745472031805499,0.15678436073888233,0.9485944536754236,0.9421347238079284,0.9819998608104494,0.9339285714285714,0.9162126131857782,0.9823990841248303,sub-CBPD0037_ses-01_task-rest_run-01_bold,0.0023606666666666663,0.0052108599333333325,0,43.942978698590615,1.3292405033557042,1.029356628993289,0.5149357098147307,745.8914794921875,0.16855103946228742,0,0.0,3.204808398215873,2.9546,3.3941800000000004,3.2656451946476217,0.0123895,-0.01581791415810585,0.04108960554003716,150,96,96,75,2.272275589202685,2.0,2.0,2.0,1.9999998807907104,32.445018214370144,53.34402084350586,370.2352294921875,219.27999877929688,434495.0,172.1666717529297,1158.55001220703,487.5311584472656,1.1966784833231747,2364.88916015625,6910.3212890625,6345.1669921875,163798.0,3428.7770263671882,12387.86591796875,2792.419921875,47.763587951660156
CBPD0161,1,rest,2,MNI152NLin6Asym,preproc,0.3528637851005583,0.11873257441860464,0.183896,238.60584706208354,48.06221396355564,49,0,0.8934337635080509,0.25677499189751657,0.9363054407743407,0.9299266816435992,0.9853758622781512,0.924294658424473,0.9046904893387958,0.9890391791044776,sub-CBPD0161_ses-01_task-rest_run-02_bold,0.012427988826815641,0.011594933910614523,0,49.00720654123597,1.185482550674158,1.0354840332022466,0.5027266997733517,622.70361328125,0.3828220713918186,11,6.145251396648044,3.299061666666667,2.99716,3.4634,3.436625,0.0155866,-0.0033304530661553144,0.045197192579507835,179,96,96,75,2.2470621470799528,2.0,2.0,2.0,2.0,30.36778144756171,49.74585723876953,371.1165771484375,214.8491516113281,457493.0,170.37429809570312,1233.776513671874,484.7860107421875,1.7117022981342416,1928.7322998046875,6195.9521484375,5653.16162109375,144447.0,3165.378076171875,11331.628906249998,2515.79248046875,32.470169067382805
CBPD0075,1,rest,1,MNI152NLin6Asym,preproc,0.1065399447466667,0.0652818820134228,0.136475,177.12087471728486,34.21356421115018,0,0,0.2920499923826324,0.022126933422530238,0.9456046736431768,0.9383839055318574,0.9854562012760798,0.9334131851667876,0.9158834278443372,0.9879876187245591,sub-CBPD0075_ses-01_task-rest_run-01_bold,0.0010935333333333332,0.003767600333333333,0,31.421123568456373,1.1446145281879183,0.9924717366442956,0.5332637480249169,604.6100463867188,0.11472886331196118,0,0.0,3.2280467916532434,3.0276501804620133,3.39336,3.2631301944977165,0.00562558,-0.009494331665337086,0.05664858222007752,150,96,96,75,2.057788591951871,2.0,1.9999998807907104,2.0,1.9999998807907104,26.809308304704984,72.21260833740234,457.97210693359375,245.8000030517578,416820.0,182.95333862304688,1640.1164001464836,635.2904052734375,0.8743572884322299,2840.20654296875,7216.91650390625,6524.68359375,178872.0,3327.5214721679686,13455.721386718746,3170.717041015625,52.20523452758789
CBPD0182,1,rest,1,MNI152NLin6Asym,preproc,0.6835111633191489,0.07445255546874999,0.20561999999999997,316.82000687274774,73.92778369461206,106,0,0.8637429649122546,0.5005124579818689,0.95816921017097,0.9529421597291138,0.9731291364340438,0.9459858699990537,0.9310350295582028,0.9748219131614654,sub-CBPD0182_ses-01_task-rest_run-01_bold,0.0078023829787234045,0.02278571744680851,0,66.29187176333336,1.1351300159829056,0.9880407150000006,0.5071373689370882,642.6700439453125,0.7504838394948214,52,22.127659574468087,3.38599,3.1316450000000002,3.4992300000000003,3.5270949999999996,0.0151342,-0.010092706419527529,0.02742953039705753,235,96,96,75,2.4095488606548523,2.0,2.0,2.0,2.0,61.04651158969534,50.85009384155274,314.0812072753906,208.08084106445312,445825.0,163.17446899414062,831.3497680664058,357.95654296875,1.7048804883857305,1894.166259765625,6008.63818359375,5531.3955078125,154957.0,3273.3166015625,10556.582617187496,2295.607177734375,22.872089385986328
CBPD0198,1,rest,1,MNI152NLin6Asym,preproc,0.2951869691276829,0.09040769782608694,0.183473,333.3327354096,135.9555710721031,38,0,0.7723305256582426,-0.0060159514809416635,0.9471394723513265,0.9399746799929038,0.9792123426715388,0.934165367874476,0.9164377462713336,0.9810083107191316,sub-CBPD0198_ses-01_task-rest_run-01_bold,0.015862259887005653,0.008949581016949155,0,59.55927885681817,1.3814328684090909,1.1311203297727273,0.522030518822495,617.6160888671875,0.3087157625366193,9,5.084745762711863,3.4970200746422058,3.226265,3.5079300000000004,3.7568652239266167,0.0488006,-0.006071393378078938,0.02738540433347225,177,96,96,75,1.8921314357778267,2.0,2.0,2.0,1.9999998807907104,38.46986731350133,79.61656951904297,416.0364990234375,244.09603881835938,417770.0,174.7087631225586,1344.4751159667967,554.3755493164061,1.5609946465297586,2734.835693359375,7355.6826171875,6489.7060546875,178974.0,3495.925817871094,14489.24291992188,3429.829345703125,33.23297119140625
CBPD0179,1,rest,2,MNI152NLin6Asym,preproc,0.299893177918478,0.11092575508474577,0.18879,249.66234665186644,73.6227410076956,65,0,0.7633020814486066,0.2991975045244603,0.9520187751514484,0.9462468167510436,0.9860794113313306,0.9378140033681482,0.9213519770170656,0.9881741858887382,sub-CBPD0179_ses-01_task-rest_run-02_bold,0.0032633695652173915,0.009168326956521738,0,51.77809826765027,1.2248822031147537,0.9997096673770494,0.5185823958695057,599.536865234375,0.344565038402645,5,2.717391304347826,3.1527548861156043,2.8659946583468128,3.2875699999999997,3.3047,0.0104037,-0.009131886065006256,0.04248877987265587,184,96,96,75,2.183375332255323,2.0,2.000000238418579,2.0,2.0,39.490970834774636,55.85543823242188,392.9825744628906,222.7010955810547,440308.0,173.125,1314.6410461425776,556.3164672851561,1.7651874284062297,2130.13671875,6386.49462890625,5798.451171875,159023.0,3263.0853515625,11679.4779296875,2655.7197265625,36.4179916381836
CBPD0143,1,rest,1,MNI152NLin6Asym,preproc,0.10222370230099176,0.06450308829457363,0.15831800000000001,188.95062057607257,28.19164431159552,1,0,0.3717938679646949,0.03580104008419666,0.953848966879696,0.9475705594056226,0.9821973341855788,0.9393228307238782,0.922995000596224,0.9835905698778832,sub-CBPD0143_ses-01_task-rest_run-01_bold,0.0016893893129770992,0.002357183282442748,0,32.87545854069231,1.2167541633076926,1.018278119230769,0.5403406924685301,637.444580078125,0.10556745173330273,0,0.0,3.3015550000000005,3.03748,3.51106,3.356125,0.00863812,-0.010958390310406685,0.060078676789999015,131,96,96,75,2.0645734654494725,2.0,2.0,2.0,2.0,17.948492873536548,72.2457275390625,553.8687133789061,246.25572204589844,420068.0,183.2137451171875,2312.1831665039012,843.1866455078125,0.9477769746545062,2934.595703125,7367.587890625,6702.404296875,175746.0,3373.469482421875,13794.64501953125,3246.377685546875,60.69634628295898
CBPD0252,1,rest,1,MNI152NLin6Asym,preproc,0.14024100601923034,0.07509468906666664,0.216248,259.484323278291,45.50210287429893,5,0,0.4800385200768185,0.10589606075314878,0.9176367456064988,0.909915558124632,0.992426469371334,0.9041499878407016,0.8803998849121191,0.9931733378561736,sub-CBPD0252_ses-01_task-rest_run-01_bold,0.0017267948717948716,0.008253847948717948,0,51.31224744225804,1.3477441022580638,0.9848807178064511,0.5121397089712145,662.3096923828125,0.19809879065173566,1,0.6410256410256411,3.3104416666666663,3.052025,3.4482199999999996,3.43108,0.00748165,-0.017723610624670982,0.04874485358595848,156,96,96,75,2.0700369006387778,2.0,2.0,2.0,2.0,28.393754953950907,64.93035888671875,415.1056213378906,227.2051239013672,439029.0,172.07691955566406,1420.6371826171862,562.4202880859375,1.8588171615309008,2363.249267578125,6916.697265625,6214.91650390625,160617.0,3464.537207031249,13074.854296874993,3002.312255859375,39.84375
